passage_ID,raw,mask_words,statement,answer,raw_1sent,raw_3sent,raw_5sent
17,"I felt that experience is the best teacher as through planning this party, I learnt more about myself and others.","that experience is the best teacher as through planning this party , I learnt",I felt so proud of myself and I felt like I had learned more about myself and others .,T,"I felt that experience is the best teacher as through planning this party, I learnt more about myself and others.","She thanked all of us and said that she appreciated our efforts. I felt that experience is the best teacher as through planning this party, I learnt more about myself and others. This is another memorable lesson learnt in P4C.","For those of us who worked hard for the party, everything we had done was worth it when we saw the surprised expression on Mrs Lim’s face. She thanked all of us and said that she appreciated our efforts. I felt that experience is the best teacher as through planning this party, I learnt more about myself and others. This is another memorable lesson learnt in P4C."
18,Joey knew that Grandfather was illiterate and longed to be able to read one day.,Grandfather was illiterate and longed to be able to read one day,"Joey knew that his grandfather didn’t know how to read , but he did know that he could read .",T,Joey knew that Grandfather was illiterate and longed to be able to read one day.,"His grandfather came in but did not pick up the paper to read. Joey knew that Grandfather was illiterate and longed to be able to read one day. One day, Joey saw a sign in the public library.","Joey sat at the kitchen, reading the morning paper. His grandfather came in but did not pick up the paper to read. Joey knew that Grandfather was illiterate and longed to be able to read one day. One day, Joey saw a sign in the public library. One day, Joey saw a sign in the public library. It read: “Do you know someone who doesn’t know how to read?"
18,"Several days later, Grandfather arrived at the library early and met with his teacher.",with his teacher,"Several days later , Grandfather arrived at the library early and met Joey for his first lesson .",F,"Several days later, Grandfather arrived at the library early and met with his teacher.","Just call this number.” Enthusiastically, Joey told Grandfather about it. Several days later, Grandfather arrived at the library early and met with his teacher. During the first lesson, he was so worried and tense that he could not remember anything his teacher said.","We can help. Just call this number.” Enthusiastically, Joey told Grandfather about it. Several days later, Grandfather arrived at the library early and met with his teacher. During the first lesson, he was so worried and tense that he could not remember anything his teacher said. During the first lesson, he was so worried and tense that he could not remember anything his teacher said. A few weeks later, Grandfather was studying when he looked up at Joey and said, “I am too old to learn all of this now.” He closed the book in frustration."
18,"Several days later, Grandfather arrived at the library early and met with his teacher.",his teacher,"Several days later , Grandfather arrived at the library early and met with Joey for his first lesson .",F,"Several days later, Grandfather arrived at the library early and met with his teacher.","Just call this number.” Enthusiastically, Joey told Grandfather about it. Several days later, Grandfather arrived at the library early and met with his teacher. During the first lesson, he was so worried and tense that he could not remember anything his teacher said.","We can help. Just call this number.” Enthusiastically, Joey told Grandfather about it. Several days later, Grandfather arrived at the library early and met with his teacher. During the first lesson, he was so worried and tense that he could not remember anything his teacher said. During the first lesson, he was so worried and tense that he could not remember anything his teacher said. A few weeks later, Grandfather was studying when he looked up at Joey and said, “I am too old to learn all of this now.” He closed the book in frustration."
18,Joey was very proud of his grandfather for his achievement.,his achievement,Joey was very proud of his grandfather for being able to read the letter .,T,He was very proud of his grandfather for his achievement.,"When he finished reading the letter, Joey was crying too. He was very proud of his grandfather for his achievement.","Let me read it to you.” As Grandfather read, he pronounced each word very slowly and tears formed in his eyes. When he finished reading the letter, Joey was crying too. He was very proud of his grandfather for his achievement."
18,They studied together and worked hard on Grandfather ’s lessons every day.,on Grandfather ’s lessons,They studied together and worked hard to finish the book .,F,They studied together and worked hard on Grandfather’s lessons every day.,Joey encouraged Grandfather and offered to help him with his studies. They studied together and worked hard on Grandfather’s lessons every day. Joey even took over all the household chores to give his grandfather more time to study.,"A few weeks later, Grandfather was studying when he looked up at Joey and said, “I am too old to learn all of this now.” He closed the book in frustration. Joey encouraged Grandfather and offered to help him with his studies. They studied together and worked hard on Grandfather’s lessons every day. Joey even took over all the household chores to give his grandfather more time to study. Joey even took over all the household chores to give his grandfather more time to study. Months later, his grandfather called Joey into his room."
18,"Joey sat at the kitchen, reading the morning paper.",the kitchen,"Joey sat at the kitchen table with his grandfather , reading the morning paper .",F,"Joey sat at the kitchen, reading the morning paper.","Joey sat at the kitchen, reading the morning paper. His grandfather came in but did not pick up the paper to read.","Joey sat at the kitchen, reading the morning paper. His grandfather came in but did not pick up the paper to read. His grandfather came in but did not pick up the paper to read. Joey knew that Grandfather was illiterate and longed to be able to read one day."
18,"Joey 's grandfather came in, but did not pick up the paper to read.",did not pick up the paper to read .,"Joey 's grandfather came in , but he didn't say a word to Joey .",F,His grandfather came in but did not pick up the paper to read.,"Joey sat at the kitchen, reading the morning paper. His grandfather came in but did not pick up the paper to read. Joey knew that Grandfather was illiterate and longed to be able to read one day."," Joey knew that Grandfather was illiterate and longed to be able to read one day. Joey knew that Grandfather was illiterate and longed to be able to read one day. One day, Joey saw a sign in the public library."
18,They studied together and worked hard on Grandfather ’s lessons every day.,Grandfather ’s lessons,They studied together and worked hard on their studies .,F,They studied together and worked hard on Grandfather’s lessons every day.,Joey encouraged Grandfather and offered to help him with his studies. They studied together and worked hard on Grandfather’s lessons every day. Joey even took over all the household chores to give his grandfather more time to study.,"A few weeks later, Grandfather was studying when he looked up at Joey and said, “I am too old to learn all of this now.” He closed the book in frustration. Joey encouraged Grandfather and offered to help him with his studies. They studied together and worked hard on Grandfather’s lessons every day. Joey even took over all the household chores to give his grandfather more time to study. Joey even took over all the household chores to give his grandfather more time to study. Months later, his grandfather called Joey into his room."
18,"One day, Joey saw a sign in the public library.",the public library,"One day , Joey saw a sign in front of his grandfather’s house .",F,"One day, Joey saw a sign in the public library.","Joey knew that Grandfather was illiterate and longed to be able to read one day. One day, Joey saw a sign in the public library. It read: “Do you know someone who doesn’t know how to read?","His grandfather came in but did not pick up the paper to read. Joey knew that Grandfather was illiterate and longed to be able to read one day. One day, Joey saw a sign in the public library. It read: “Do you know someone who doesn’t know how to read? It read: “Do you know someone who doesn’t know how to read? We can help."
18,Joey encouraged Grandfather and offered to help him with his studies.,to help him with his studies,Joey encouraged Grandfather and offered to teach him how to read and write .,F,Joey encouraged Grandfather and offered to help him with his studies.,"A few weeks later, Grandfather was studying when he looked up at Joey and said, “I am too old to learn all of this now.” He closed the book in frustration. Joey encouraged Grandfather and offered to help him with his studies. They studied together and worked hard on Grandfather’s lessons every day.","During the first lesson, he was so worried and tense that he could not remember anything his teacher said. A few weeks later, Grandfather was studying when he looked up at Joey and said, “I am too old to learn all of this now.” He closed the book in frustration. Joey encouraged Grandfather and offered to help him with his studies. They studied together and worked hard on Grandfather’s lessons every day. They studied together and worked hard on Grandfather’s lessons every day. Joey even took over all the household chores to give his grandfather more time to study."
18,"Joey sat at the kitchen, reading the morning paper.",the morning paper,"Joey sat at the kitchen , reading the newspaper .",T,"Joey sat at the kitchen, reading the morning paper.","Joey sat at the kitchen, reading the morning paper. His grandfather came in but did not pick up the paper to read.","Joey sat at the kitchen, reading the morning paper. His grandfather came in but did not pick up the paper to read. His grandfather came in but did not pick up the paper to read. Joey knew that Grandfather was illiterate and longed to be able to read one day."
18,Joey 's grandfather came in but did not pick up the paper to read.,the paper to read,Joey 's grandfather came in but did not pick up the newspaper .,T,His grandfather came in but did not pick up the paper to read.,"Joey sat at the kitchen, reading the morning paper. His grandfather came in but did not pick up the paper to read. Joey knew that Grandfather was illiterate and longed to be able to read one day."," Joey knew that Grandfather was illiterate and longed to be able to read one day. Joey knew that Grandfather was illiterate and longed to be able to read one day. One day, Joey saw a sign in the public library."
18,Joey encouraged Grandfather and offered to help him with his studies.,with his studies,Joey encouraged Grandfather and offered to help him with his lessons .,T,Joey encouraged Grandfather and offered to help him with his studies.,"A few weeks later, Grandfather was studying when he looked up at Joey and said, “I am too old to learn all of this now.” He closed the book in frustration. Joey encouraged Grandfather and offered to help him with his studies. They studied together and worked hard on Grandfather’s lessons every day.","During the first lesson, he was so worried and tense that he could not remember anything his teacher said. A few weeks later, Grandfather was studying when he looked up at Joey and said, “I am too old to learn all of this now.” He closed the book in frustration. Joey encouraged Grandfather and offered to help him with his studies. They studied together and worked hard on Grandfather’s lessons every day. They studied together and worked hard on Grandfather’s lessons every day. Joey even took over all the household chores to give his grandfather more time to study."
18,"Months later, his grandfather called Joey into his room.",his room,"Months later , his grandfather called Joey into his study .",F,"Months later, his grandfather called Joey into his room.","Joey even took over all the household chores to give his grandfather more time to study. Months later, his grandfather called Joey into his room. “Joey,” he said, “I just got a letter from Aunt Helen.","They studied together and worked hard on Grandfather’s lessons every day. Joey even took over all the household chores to give his grandfather more time to study. Months later, his grandfather called Joey into his room. “Joey,” he said, “I just got a letter from Aunt Helen. “Joey,” he said, “I just got a letter from Aunt Helen. Let me read it to you.” As Grandfather read, he pronounced each word very slowly and tears formed in his eyes."
18,"Months later, his grandfather called Joey into his room.",his grandfather,"Months later , Grandfather came home from his study and called Joey into his room .",F,"Months later, his grandfather called Joey into his room.","Joey even took over all the household chores to give his grandfather more time to study. Months later, his grandfather called Joey into his room. “Joey,” he said, “I just got a letter from Aunt Helen.","They studied together and worked hard on Grandfather’s lessons every day. Joey even took over all the household chores to give his grandfather more time to study. Months later, his grandfather called Joey into his room. “Joey,” he said, “I just got a letter from Aunt Helen. “Joey,” he said, “I just got a letter from Aunt Helen. Let me read it to you.” As Grandfather read, he pronounced each word very slowly and tears formed in his eyes."
18,"One day, Joey saw a sign in the public library.",a sign,"One day , Joey saw a sign posted in the public library .",T,"One day, Joey saw a sign in the public library.","Joey knew that Grandfather was illiterate and longed to be able to read one day. One day, Joey saw a sign in the public library. It read: “Do you know someone who doesn’t know how to read?","His grandfather came in but did not pick up the paper to read. Joey knew that Grandfather was illiterate and longed to be able to read one day. One day, Joey saw a sign in the public library. It read: “Do you know someone who doesn’t know how to read? It read: “Do you know someone who doesn’t know how to read? We can help."
18,Joey even took over all the household chores to give his grandfather more time to study.,all the household chores,Joey even took over some of Grandfather’s classes to give his grandfather more time to study .,F,Joey even took over all the household chores to give his grandfather more time to study.,"They studied together and worked hard on Grandfather’s lessons every day. Joey even took over all the household chores to give his grandfather more time to study. Months later, his grandfather called Joey into his room.","Joey encouraged Grandfather and offered to help him with his studies. They studied together and worked hard on Grandfather’s lessons every day. Joey even took over all the household chores to give his grandfather more time to study. Months later, his grandfather called Joey into his room. Months later, his grandfather called Joey into his room. “Joey,” he said, “I just got a letter from Aunt Helen."
19,"However, Tim 's mother spotted him squinting to watch television and took him to see an optician despite his protests.",Tim 's mother,"However , one day , his father spotted him squinting to watch television and took him to see an optician despite his protests .",F,"However, his mother spotted him squinting to watch television and took him to see an optician despite his protests.","He tried his best to hide it from everyone. However, his mother spotted him squinting to watch television and took him to see an optician despite his protests. A few days later, Tim collected his new spectacles.","He sometimes had to squint to see things clearly. He tried his best to hide it from everyone. However, his mother spotted him squinting to watch television and took him to see an optician despite his protests. A few days later, Tim collected his new spectacles. A few days later, Tim collected his new spectacles. He had been instructed to wear his glasses all the time."
19,Daniel 's dad gave the shiny marble to Daniel for Daniel 's birthday!,Daniel 's dad,“I gave the shiny marble to Daniel for Daniel 's birthday !” Tim said to his friends.,F,"“I've found it, Daniel!” Tim shouted and handed the marble to Daniel.","The shiny marble was shimmering in the corner of the room. “I've found it, Daniel!” Tim shouted and handed the marble to Daniel. “Thanks, Tim,” said Daniel gratefully.","That was when he saw it! The shiny marble was shimmering in the corner of the room. “I've found it, Daniel!” Tim shouted and handed the marble to Daniel. “Thanks, Tim,” said Daniel gratefully. “Thanks, Tim,” said Daniel gratefully. “I never thought we'd find it.” He paused and added, “Hey, I didn't know you wore spectacles."
19,"In class, Tim kept his spectacles in his pocket and avoided his friends so no one would notice that he was squinting.",he was squinting,"In class , Tim kept his spectacles in his pocket and avoided his friends so no one would notice that he wasn't wearing his glasses .",F,"In class, Tim kept his spectacles in his pocket and avoided his friends so no one would notice that he was squinting.","He frowned and grumbled all the way home. In class, Tim kept his spectacles in his pocket and avoided his friends so no one would notice that he was squinting. Suddenly, he heard his friend, Daniel, wailing, “My marble is missing!","He had been instructed to wear his glasses all the time. He frowned and grumbled all the way home. In class, Tim kept his spectacles in his pocket and avoided his friends so no one would notice that he was squinting. Suddenly, he heard his friend, Daniel, wailing, “My marble is missing! Suddenly, he heard his friend, Daniel, wailing, “My marble is missing! My dad gave it to me for my birthday!” Tim and his friends ran over and searched high and low for the marble."
19,"A few days later, Tim collected his new spectacles.",his new spectacles,"A few days later , Tim collected his glasses from the optician .",T,"A few days later, Tim collected his new spectacles.","However, his mother spotted him squinting to watch television and took him to see an optician despite his protests. A few days later, Tim collected his new spectacles. He had been instructed to wear his glasses all the time.","He tried his best to hide it from everyone. However, his mother spotted him squinting to watch television and took him to see an optician despite his protests. A few days later, Tim collected his new spectacles. He had been instructed to wear his glasses all the time. He had been instructed to wear his glasses all the time. He frowned and grumbled all the way home."
19,"Realising how anxious Daniel was, Tim put on his spectacles to help in the search.",how anxious Daniel was,"Realising that he couldn't see the marble , Tim put on his spectacles to help in the search .",F,"Realising how anxious Daniel was, Tim put on his spectacles to help in the search.","My dad gave it to me for my birthday!” Tim and his friends ran over and searched high and low for the marble. Realising how anxious Daniel was, Tim put on his spectacles to help in the search. Everything around him became crystal clear.","Suddenly, he heard his friend, Daniel, wailing, “My marble is missing! My dad gave it to me for my birthday!” Tim and his friends ran over and searched high and low for the marble. Realising how anxious Daniel was, Tim put on his spectacles to help in the search. Everything around him became crystal clear. Everything around him became crystal clear. That was when he saw it!"
19,"In class, Tim kept his spectacles in his pocket and avoided his friends so no one would notice that he was squinting.",notice that he was squinting,"In class , Tim kept his spectacles in his pocket and avoided his friends so no one would notice that he was missing his glasses .",F,"In class, Tim kept his spectacles in his pocket and avoided his friends so no one would notice that he was squinting.","He frowned and grumbled all the way home. In class, Tim kept his spectacles in his pocket and avoided his friends so no one would notice that he was squinting. Suddenly, he heard his friend, Daniel, wailing, “My marble is missing!","He had been instructed to wear his glasses all the time. He frowned and grumbled all the way home. In class, Tim kept his spectacles in his pocket and avoided his friends so no one would notice that he was squinting. Suddenly, he heard his friend, Daniel, wailing, “My marble is missing! Suddenly, he heard his friend, Daniel, wailing, “My marble is missing! My dad gave it to me for my birthday!” Tim and his friends ran over and searched high and low for the marble."
19,He had been instructed to wear his glasses all the time.,his glasses,"He had been instructed to wear them all the time, but he had no idea why he had to wear his spectacles all the way home .",F,He had been instructed to wear his glasses all the time.,"A few days later, Tim collected his new spectacles. He had been instructed to wear his glasses all the time. He frowned and grumbled all the way home.","However, his mother spotted him squinting to watch television and took him to see an optician despite his protests. A few days later, Tim collected his new spectacles. He had been instructed to wear his glasses all the time. He frowned and grumbled all the way home. He frowned and grumbled all the way home. In class, Tim kept his spectacles in his pocket and avoided his friends so no one would notice that he was squinting."
19,Everything around him became crystal clear.,Everything around him,"After a few minutes of searching, Daniel’s vision suddenly became crystal clear .",F,Everything around him became crystal clear.,"Realising how anxious Daniel was, Tim put on his spectacles to help in the search. Everything around him became crystal clear. That was when he saw it!","My dad gave it to me for my birthday!” Tim and his friends ran over and searched high and low for the marble. Realising how anxious Daniel was, Tim put on his spectacles to help in the search. Everything around him became crystal clear. That was when he saw it! That was when he saw it! The shiny marble was shimmering in the corner of the room."
19,Daniel 's dad gave the shiny marble to Daniel for Daniel 's birthday!,Daniel 's birthday,Daniel 's dad gave the shiny marble to Daniel for his birthday and now the marble is gone !,F,"“I've found it, Daniel!” Tim shouted and handed the marble to Daniel.","The shiny marble was shimmering in the corner of the room. “I've found it, Daniel!” Tim shouted and handed the marble to Daniel. “Thanks, Tim,” said Daniel gratefully.","That was when he saw it! The shiny marble was shimmering in the corner of the room. “I've found it, Daniel!” Tim shouted and handed the marble to Daniel. “Thanks, Tim,” said Daniel gratefully. “Thanks, Tim,” said Daniel gratefully. “I never thought we'd find it.” He paused and added, “Hey, I didn't know you wore spectacles."
19,That was when he saw the shiny marble!,he saw the shiny marble,That was when Daniel saw it !,F,That was when he saw it!,Everything around him became crystal clear. That was when he saw it! The shiny marble was shimmering in the corner of the room.,"Realising how anxious Daniel was, Tim put on his spectacles to help in the search. Everything around him became crystal clear. That was when he saw it! The shiny marble was shimmering in the corner of the room. The shiny marble was shimmering in the corner of the room. “I've found it, Daniel!” Tim shouted and handed the marble to Daniel."
19,"As they returned to their seats, two more of his classmates complimented Tim.",two more of his classmates,"As they returned to their seats , the other couple complimented Tim .",T,"As they returned to their seats, two more of his classmates complimented Tim.","They look great!” Tim was surprised and smiled bashfully. As they returned to their seats, two more of his classmates complimented Tim. “Maybe wearing spectacles isn't so bad after all,” he thought.","“I never thought we'd find it.” He paused and added, “Hey, I didn't know you wore spectacles. They look great!” Tim was surprised and smiled bashfully. As they returned to their seats, two more of his classmates complimented Tim. “Maybe wearing spectacles isn't so bad after all,” he thought."
19,"However, Tim 's mother spotted him squinting to watch television and took him to see an optician despite his protests.",his protests,"However , Tim 's mother spotted him squinting to watch television and took him to see an optician despite the fact that he was not wearing his glasses .",F,"However, his mother spotted him squinting to watch television and took him to see an optician despite his protests.","He tried his best to hide it from everyone. However, his mother spotted him squinting to watch television and took him to see an optician despite his protests. A few days later, Tim collected his new spectacles.","He sometimes had to squint to see things clearly. He tried his best to hide it from everyone. However, his mother spotted him squinting to watch television and took him to see an optician despite his protests. A few days later, Tim collected his new spectacles. A few days later, Tim collected his new spectacles. He had been instructed to wear his glasses all the time."
19,"In class, Tim kept his spectacles in his pocket and avoided his friends so no one would notice that he was squinting.",his spectacles,"In class , Tim kept his glasses in his pocket and avoided his friends so no one would notice that he was squinting .",T,"In class, Tim kept his spectacles in his pocket and avoided his friends so no one would notice that he was squinting.","He frowned and grumbled all the way home. In class, Tim kept his spectacles in his pocket and avoided his friends so no one would notice that he was squinting. Suddenly, he heard his friend, Daniel, wailing, “My marble is missing!","He had been instructed to wear his glasses all the time. He frowned and grumbled all the way home. In class, Tim kept his spectacles in his pocket and avoided his friends so no one would notice that he was squinting. Suddenly, he heard his friend, Daniel, wailing, “My marble is missing! Suddenly, he heard his friend, Daniel, wailing, “My marble is missing! My dad gave it to me for my birthday!” Tim and his friends ran over and searched high and low for the marble."
19,"Realising how anxious Daniel was, Tim put on his spectacles to help in the search.",his spectacles,"Realising how anxious Daniel was , Tim put on his glasses to help in the search .",T,"Realising how anxious Daniel was, Tim put on his spectacles to help in the search.","My dad gave it to me for my birthday!” Tim and his friends ran over and searched high and low for the marble. Realising how anxious Daniel was, Tim put on his spectacles to help in the search. Everything around him became crystal clear.","Suddenly, he heard his friend, Daniel, wailing, “My marble is missing! My dad gave it to me for my birthday!” Tim and his friends ran over and searched high and low for the marble. Realising how anxious Daniel was, Tim put on his spectacles to help in the search. Everything around him became crystal clear. Everything around him became crystal clear. That was when he saw it!"
19,"As they returned to their seats, two more of his classmates complimented Tim.",their seats,"As they returned to class , two more of his classmates complimented Tim .",T,"As they returned to their seats, two more of his classmates complimented Tim.","They look great!” Tim was surprised and smiled bashfully. As they returned to their seats, two more of his classmates complimented Tim. “Maybe wearing spectacles isn't so bad after all,” he thought.","“I never thought we'd find it.” He paused and added, “Hey, I didn't know you wore spectacles. They look great!” Tim was surprised and smiled bashfully. As they returned to their seats, two more of his classmates complimented Tim. “Maybe wearing spectacles isn't so bad after all,” he thought."
19,"As they returned to their seats, two more of his classmates complimented Tim.",two,"As they returned to their seats , a couple more of his classmates complimented Tim .",T,"As they returned to their seats, two more of his classmates complimented Tim.","They look great!” Tim was surprised and smiled bashfully. As they returned to their seats, two more of his classmates complimented Tim. “Maybe wearing spectacles isn't so bad after all,” he thought.","“I never thought we'd find it.” He paused and added, “Hey, I didn't know you wore spectacles. They look great!” Tim was surprised and smiled bashfully. As they returned to their seats, two more of his classmates complimented Tim. “Maybe wearing spectacles isn't so bad after all,” he thought."
19,"However, Tim 's mother spotted him squinting to watch television and took him to see an optician despite his protests.",him squinting,"However , Tim 's mother spotted him squinting when he was trying to watch television and took him to see an optician despite his protests .",T,"However, his mother spotted him squinting to watch television and took him to see an optician despite his protests.","He tried his best to hide it from everyone. However, his mother spotted him squinting to watch television and took him to see an optician despite his protests. A few days later, Tim collected his new spectacles.","He sometimes had to squint to see things clearly. He tried his best to hide it from everyone. However, his mother spotted him squinting to watch television and took him to see an optician despite his protests. A few days later, Tim collected his new spectacles. A few days later, Tim collected his new spectacles. He had been instructed to wear his glasses all the time."
19,"In class, Tim kept his spectacles in his pocket and avoided his friends so no one would notice that he was squinting.",his friends,"In class , Tim kept his spectacles in his pocket and avoided looking at the teacher , so no one would notice that he was squinting .",F,"In class, Tim kept his spectacles in his pocket and avoided his friends so no one would notice that he was squinting.","He frowned and grumbled all the way home. In class, Tim kept his spectacles in his pocket and avoided his friends so no one would notice that he was squinting. Suddenly, he heard his friend, Daniel, wailing, “My marble is missing!","He had been instructed to wear his glasses all the time. He frowned and grumbled all the way home. In class, Tim kept his spectacles in his pocket and avoided his friends so no one would notice that he was squinting. Suddenly, he heard his friend, Daniel, wailing, “My marble is missing! Suddenly, he heard his friend, Daniel, wailing, “My marble is missing! My dad gave it to me for my birthday!” Tim and his friends ran over and searched high and low for the marble."
19,"As they returned to their seats, two more of his classmates complimented Tim.",his classmates,"As they returned to their seats , two more of the students came up to them and complimented Tim .",T,"As they returned to their seats, two more of his classmates complimented Tim.","They look great!” Tim was surprised and smiled bashfully. As they returned to their seats, two more of his classmates complimented Tim. “Maybe wearing spectacles isn't so bad after all,” he thought.","“I never thought we'd find it.” He paused and added, “Hey, I didn't know you wore spectacles. They look great!” Tim was surprised and smiled bashfully. As they returned to their seats, two more of his classmates complimented Tim. “Maybe wearing spectacles isn't so bad after all,” he thought."
19,"As they returned to their seats, two more of his classmates complimented Tim.",they returned to their seats,"As soon as he left the room , two more of his classmates complimented Tim .",F,"As they returned to their seats, two more of his classmates complimented Tim.","They look great!” Tim was surprised and smiled bashfully. As they returned to their seats, two more of his classmates complimented Tim. “Maybe wearing spectacles isn't so bad after all,” he thought.","“I never thought we'd find it.” He paused and added, “Hey, I didn't know you wore spectacles. They look great!” Tim was surprised and smiled bashfully. As they returned to their seats, two more of his classmates complimented Tim. “Maybe wearing spectacles isn't so bad after all,” he thought."
20,"Unfortunately, deforestation has resulted in the rapidly decreasing numbers of the sun bear population.",the rapidly decreasing numbers of the sun bear population,"Unfortunately , deforestation has resulted in the loss of many of the trees that provide shelter for the male sun bear .",T,"Unfortunately, deforestation has resulted in the rapidly decreasing numbers of the sun bear population.","They spend a lot of time sleeping within tree canopies and even build beds made of twigs and leaves on branches. Unfortunately, deforestation has resulted in the rapidly decreasing numbers of the sun bear population. Sun bears have a large appetite for insects, leaves, lizards and berries.","Their sleek, black coat is short to avoid overheating in the tropical weather but it is thick enough to provide protection from rain. They spend a lot of time sleeping within tree canopies and even build beds made of twigs and leaves on branches. Unfortunately, deforestation has resulted in the rapidly decreasing numbers of the sun bear population. Sun bears have a large appetite for insects, leaves, lizards and berries. Sun bears have a large appetite for insects, leaves, lizards and berries. These sources of food provide a lot of nutrition for the Sun bears."
20,"To get it, male sun bears rip open beehives with their sharp claws, then use their extra-long tongues to extract the honey inside, often gobbling up bees with the sticky sweet.",male sun bears rip open,"To get it , the sun bears use their sharp teeth to break the glass of beehives with their sharp claws , then use their extra - long tongues to extract the honey inside , often gobbling up bees with the sticky sweet .",F,"To get it, they rip open beehives with their sharp claws, then use their extra-long tongues to extract the honey inside, often gobbling up bees with the sticky sweet.","The sun bear’s favourite snack, however, is honey – just like Winnie the Pooh. To get it, they rip open beehives with their sharp claws, then use their extra-long tongues to extract the honey inside, often gobbling up bees with the sticky sweet. Luckily, they do not seem bothered by bee stings.","These sources of food provide a lot of nutrition for the Sun bears. The sun bear’s favourite snack, however, is honey – just like Winnie the Pooh. To get it, they rip open beehives with their sharp claws, then use their extra-long tongues to extract the honey inside, often gobbling up bees with the sticky sweet. Luckily, they do not seem bothered by bee stings."
20,"Luckily, male sun bears do not seem bothered by bee stings.",bothered by bee stings,"Luckily , female sun bears do not seem to enjoy honey as much as the males do .",F,"Luckily, they do not seem bothered by bee stings.","To get it, they rip open beehives with their sharp claws, then use their extra-long tongues to extract the honey inside, often gobbling up bees with the sticky sweet. Luckily, they do not seem bothered by bee stings.","The sun bear’s favourite snack, however, is honey – just like Winnie the Pooh. To get it, they rip open beehives with their sharp claws, then use their extra-long tongues to extract the honey inside, often gobbling up bees with the sticky sweet. Luckily, they do not seem bothered by bee stings."
20,"Male sun bears 's sleek, black coat is short to avoid overheating in the tropical weather, and it is thick enough to provide protection from rain.",it is thick enough to provide protection from rain .,"Male sun bears 's sleek , black coat is short to avoid overheating in the tropical weather , and they are known for their strong , muscular legs and strong , powerful , muscular arms .",F,"Their sleek, black coat is short to avoid overheating in the tropical weather but it is thick enough to provide protection from rain.","Strong and agile, sun bears are good at climbing trees. Their sleek, black coat is short to avoid overheating in the tropical weather but it is thick enough to provide protection from rain. They spend a lot of time sleeping within tree canopies and even build beds made of twigs and leaves on branches.","These animals live in wooded areas of Southeast Asia. Strong and agile, sun bears are good at climbing trees. Their sleek, black coat is short to avoid overheating in the tropical weather but it is thick enough to provide protection from rain. They spend a lot of time sleeping within tree canopies and even build beds made of twigs and leaves on branches. They spend a lot of time sleeping within tree canopies and even build beds made of twigs and leaves on branches. Unfortunately, deforestation has resulted in the rapidly decreasing numbers of the sun bear population."
20,"Luckily, male sun bears do not seem bothered by bee stings.",male sun bears,"Luckily , the sun bears do not seem to be allergic to bee stings , and in fact, they often eat the honey themselves and do not appear bothered by bee stINGS .",T,"Luckily, they do not seem bothered by bee stings.","To get it, they rip open beehives with their sharp claws, then use their extra-long tongues to extract the honey inside, often gobbling up bees with the sticky sweet. Luckily, they do not seem bothered by bee stings.","The sun bear’s favourite snack, however, is honey – just like Winnie the Pooh. To get it, they rip open beehives with their sharp claws, then use their extra-long tongues to extract the honey inside, often gobbling up bees with the sticky sweet. Luckily, they do not seem bothered by bee stings."
20,"As sun bears 's name suggests, sun bears have golden patches of fur on their chests, which resemble a rising sun.",sun bears 's name suggests,"As well as being the largest bear species in the world , sun bears have golden patches of fur on their chests , which resemble a rising sun .",F,"As their name suggests, they have golden patches of fur on their chests, which resemble a rising sun.","Sun bears are unique. As their name suggests, they have golden patches of fur on their chests, which resemble a rising sun. While their tongues may be massive, sun bears are actually the smallest bear species.","Maneuvering the massive tongue under the log, the bear slurps up the tasty insects that crawl beneath it until his belly is full. Sun bears are unique. As their name suggests, they have golden patches of fur on their chests, which resemble a rising sun. While their tongues may be massive, sun bears are actually the smallest bear species. While their tongues may be massive, sun bears are actually the smallest bear species. Male sun bears grow to about 1.5m in height and weigh up to 68 kilograms – that’s half the size of an adult American black bear."
20,"While their tongues may be massive, sun bears are actually the smallest bear species.",their tongues may be massive,"While they look like they’re the size of a large bear , they are actually the smallest bear species .",T,"While their tongues may be massive, sun bears are actually the smallest bear species.","As their name suggests, they have golden patches of fur on their chests, which resemble a rising sun. While their tongues may be massive, sun bears are actually the smallest bear species. Male sun bears grow to about 1.5m in height and weigh up to 68 kilograms – that’s half the size of an adult American black bear.","Sun bears are unique. As their name suggests, they have golden patches of fur on their chests, which resemble a rising sun. While their tongues may be massive, sun bears are actually the smallest bear species. Male sun bears grow to about 1.5m in height and weigh up to 68 kilograms – that’s half the size of an adult American black bear. Male sun bears grow to about 1.5m in height and weigh up to 68 kilograms – that’s half the size of an adult American black bear. Their average life span is about 25 years."
20,"As sun bears 's name suggests, sun bears have golden patches of fur on their chests, which resemble a rising sun.","sun bears have golden patches of fur on their chests , which resemble a rising sun","As sun bears 's name suggests , they are the largest bear species in the world .",F,"As their name suggests, they have golden patches of fur on their chests, which resemble a rising sun.","Sun bears are unique. As their name suggests, they have golden patches of fur on their chests, which resemble a rising sun. While their tongues may be massive, sun bears are actually the smallest bear species.","Maneuvering the massive tongue under the log, the bear slurps up the tasty insects that crawl beneath it until his belly is full. Sun bears are unique. As their name suggests, they have golden patches of fur on their chests, which resemble a rising sun. While their tongues may be massive, sun bears are actually the smallest bear species. While their tongues may be massive, sun bears are actually the smallest bear species. Male sun bears grow to about 1.5m in height and weigh up to 68 kilograms – that’s half the size of an adult American black bear."
