passage_ID,raw,mask_words,statement,raw_1sent,raw_3sent,raw_5sent,label,ori_statement
15,Tissue paper is ideal for delicate models while newspaper can be used for bigger models.,newspaper can be used for bigger models,Tissue paper is ideal for delicate models while recycled paper can be used for more complex designs.,Tissue paper is ideal for delicate models while newspaper can be used for bigger models.,"Another attractive feature of origami is that other than the traditional origami paper which is coloured on one side, any type of paper that folds well can also be used.Tissue paper is ideal for delicate models while newspaper can be used for bigger models.In fact, using recycled paper would make an ideal choice when it comes to environmental conservation.","Like many other crafts, origami can be mastered with some practice.Another attractive feature of origami is that other than the traditional origami paper which is coloured on one side, any type of paper that folds well can also be used.Tissue paper is ideal for delicate models while newspaper can be used for bigger models.In fact, using recycled paper would make an ideal choice when it comes to environmental conservation.On one hand, you are having fun with origami.",0,Tissue paper is ideal for delicate models while recycled paper can be used for more complex designs .
15,"In fact, using recycled paper would make an ideal choice when it comes to environmental conservation.",to environmental conservation,Using recycled paper would make an ideal choice when it comes to making your origami models.,"In fact, using recycled paper would make an ideal choice when it comes to environmental conservation.","Tissue paper is ideal for delicate models while newspaper can be used for bigger models.In fact, using recycled paper would make an ideal choice when it comes to environmental conservation.On one hand, you are having fun with origami.","Another attractive feature of origami is that other than the traditional origami paper which is coloured on one side, any type of paper that folds well can also be used.Tissue paper is ideal for delicate models while newspaper can be used for bigger models.In fact, using recycled paper would make an ideal choice when it comes to environmental conservation.On one hand, you are having fun with origami.On the other hand, you are being environmentally friendly.",1,"In fact , using recycled paper would make an ideal choice when it comes to making your origami models ."
15,All that is needed together with the paper is patience and a little imagination.,is needed together with the paper,All that is needed to make paper folding fun is patience and a little imagination.,All that is needed together with the paper is patience and a little imagination.,"Using just a piece of paper, it can be folded into cards, gift boxes, ornaments, animal shapes and many other things.All that is needed together with the paper is patience and a little imagination.Like many other crafts, origami can be mastered with some practice.","They find paper folding an exciting and relaxing hobby.Using just a piece of paper, it can be folded into cards, gift boxes, ornaments, animal shapes and many other things.All that is needed together with the paper is patience and a little imagination.Like many other crafts, origami can be mastered with some practice.Another attractive feature of origami is that other than the traditional origami paper which is coloured on one side, any type of paper that folds well can also be used.",1,All that is needed to make paper folding fun is patience and a little imagination .
15,"On the other hand, you are being environmentally friendly.",the other hand,"If you use recycled paper, then you are being environmentally friendly.","On the other hand, you are being environmentally friendly.","On one hand, you are having fun with origami.On the other hand, you are being environmentally friendly.-1","In fact, using recycled paper would make an ideal choice when it comes to environmental conservation.On one hand, you are having fun with origami.On the other hand, you are being environmentally friendly.-1-1",1,"On the other hand , if you use recycled paper , then you are being environmentally friendly ."
15,"While origami is a fun activity for children, many adults are also attracted to it.",origami is a fun activity for children,"While many children are attracted to paper folding, many adults are also attracted to it.","While origami is a fun activity for children, many adults are also attracted to it.","With the passing of time, the craft has become a popular family pastime in Japan and is even taught in schools today.While origami is a fun activity for children, many adults are also attracted to it.They find paper folding an exciting and relaxing hobby.","Hundreds of years ago, when paper was first invented, the Japanese folded it into dolls and flowers for special ceremonies.With the passing of time, the craft has become a popular family pastime in Japan and is even taught in schools today.While origami is a fun activity for children, many adults are also attracted to it.They find paper folding an exciting and relaxing hobby.Using just a piece of paper, it can be folded into cards, gift boxes, ornaments, animal shapes and many other things.",1,"While many children are attracted to paper folding , many adults are also attracted to it ."
15,"Another attractive feature of origami is that other than the traditional origami paper which is coloured on one side, any type of paper that folds well can also be used.",folds well,"Another attractive feature of origami is that other than the traditional origami paper which is coloured on one side, any type of paper that can be used to make a model can also be used.","Another attractive feature of origami is that other than the traditional origami paper which is coloured on one side, any type of paper that folds well can also be used.","Like many other crafts, origami can be mastered with some practice.Another attractive feature of origami is that other than the traditional origami paper which is coloured on one side, any type of paper that folds well can also be used.Tissue paper is ideal for delicate models while newspaper can be used for bigger models.","All that is needed together with the paper is patience and a little imagination.Like many other crafts, origami can be mastered with some practice.Another attractive feature of origami is that other than the traditional origami paper which is coloured on one side, any type of paper that folds well can also be used.Tissue paper is ideal for delicate models while newspaper can be used for bigger models.In fact, using recycled paper would make an ideal choice when it comes to environmental conservation.",1,"Another attractive feature of origami is that other than the traditional origami paper which is coloured on one side , any type of paper that can be used to make a model can also be used ."
15,The Japanese named the craft Origami which means paper folding.,The Japanese,"In Japan, they named the craft Origami which means paper folded.",The Japanese named the craft Origami which means paper folding.,"However, Japan developed the craft.The Japanese named the craft Origami which means paper folding.Hundreds of years ago, when paper was first invented, the Japanese folded it into dolls and flowers for special ceremonies.","Origami is believed to have originated in China.However, Japan developed the craft.The Japanese named the craft Origami which means paper folding.Hundreds of years ago, when paper was first invented, the Japanese folded it into dolls and flowers for special ceremonies.With the passing of time, the craft has become a popular family pastime in Japan and is even taught in schools today.",1,"In Japan , they named the craft Origami which means paper folded ."
15,"With the passing of time, the craft has become a popular family pastime in Japan and is even taught in schools today.",the craft,Paper folding has become a popular family pastime in Japan and is even taught in schools today.,"With the passing of time, the craft has become a popular family pastime in Japan and is even taught in schools today.","Hundreds of years ago, when paper was first invented, the Japanese folded it into dolls and flowers for special ceremonies.With the passing of time, the craft has become a popular family pastime in Japan and is even taught in schools today.While origami is a fun activity for children, many adults are also attracted to it.","The Japanese named the craft Origami which means paper folding.Hundreds of years ago, when paper was first invented, the Japanese folded it into dolls and flowers for special ceremonies.With the passing of time, the craft has become a popular family pastime in Japan and is even taught in schools today.While origami is a fun activity for children, many adults are also attracted to it.They find paper folding an exciting and relaxing hobby.",1,"With the passing of time , paper folding has become a popular family pastime in Japan and is even taught in schools today ."
15,All that is needed together with the paper is patience and a little imagination.,the paper,All that is needed together with the paper to make the origami paper is patience and a little imagination.,All that is needed together with the paper is patience and a little imagination.,"Using just a piece of paper, it can be folded into cards, gift boxes, ornaments, animal shapes and many other things.All that is needed together with the paper is patience and a little imagination.Like many other crafts, origami can be mastered with some practice.","They find paper folding an exciting and relaxing hobby.Using just a piece of paper, it can be folded into cards, gift boxes, ornaments, animal shapes and many other things.All that is needed together with the paper is patience and a little imagination.Like many other crafts, origami can be mastered with some practice.Another attractive feature of origami is that other than the traditional origami paper which is coloured on one side, any type of paper that folds well can also be used.",1,All that is needed together with the paper to make the origami paper is patience and a little imagination .
15,"Like many other crafts, origami can be mastered with some practice.",some practice,Origami can be mastered with a little bit of practice and a lot of patience.,"Like many other crafts, origami can be mastered with some practice.","All that is needed together with the paper is patience and a little imagination.Like many other crafts, origami can be mastered with some practice.Another attractive feature of origami is that other than the traditional origami paper which is coloured on one side, any type of paper that folds well can also be used.","Using just a piece of paper, it can be folded into cards, gift boxes, ornaments, animal shapes and many other things.All that is needed together with the paper is patience and a little imagination.Like many other crafts, origami can be mastered with some practice.Another attractive feature of origami is that other than the traditional origami paper which is coloured on one side, any type of paper that folds well can also be used.Tissue paper is ideal for delicate models while newspaper can be used for bigger models.",0,"Like many other crafts , origami can be mastered with a little bit of practice and a lot of patience ."
15,"On one hand, you are having fun with origami.",one hand,"You are creating a beautiful piece of paper and on the other, you are having fun with origami.","On one hand, you are having fun with origami.","In fact, using recycled paper would make an ideal choice when it comes to environmental conservation.On one hand, you are having fun with origami.On the other hand, you are being environmentally friendly.","Tissue paper is ideal for delicate models while newspaper can be used for bigger models.In fact, using recycled paper would make an ideal choice when it comes to environmental conservation.On one hand, you are having fun with origami.On the other hand, you are being environmentally friendly.-1",0,"On the one hand , you are creating a beautiful piece of paper and on the other, you are having fun with origami ."
15,"Hundreds of years ago, when paper was first invented, the Japanese folded it into dolls and flowers for special ceremonies.",dolls and flowers for special ceremonies,"When paper was first invented, the Japanese folded it into origami.","Hundreds of years ago, when paper was first invented, the Japanese folded it into dolls and flowers for special ceremonies.","The Japanese named the craft Origami which means paper folding.Hundreds of years ago, when paper was first invented, the Japanese folded it into dolls and flowers for special ceremonies.With the passing of time, the craft has become a popular family pastime in Japan and is even taught in schools today.","However, Japan developed the craft.The Japanese named the craft Origami which means paper folding.Hundreds of years ago, when paper was first invented, the Japanese folded it into dolls and flowers for special ceremonies.With the passing of time, the craft has become a popular family pastime in Japan and is even taught in schools today.While origami is a fun activity for children, many adults are also attracted to it.",1,"Hundreds of years ago , when paper was first invented , the Japanese folded it into origami ."
15,"With the passing of time, the craft has become a popular family pastime in Japan and is even taught in schools today.",the passing of time,"With the advent of modern technology, the craft has become a popular family pastime in Japan and is even taught in schools today.","With the passing of time, the craft has become a popular family pastime in Japan and is even taught in schools today.","Hundreds of years ago, when paper was first invented, the Japanese folded it into dolls and flowers for special ceremonies.With the passing of time, the craft has become a popular family pastime in Japan and is even taught in schools today.While origami is a fun activity for children, many adults are also attracted to it.","The Japanese named the craft Origami which means paper folding.Hundreds of years ago, when paper was first invented, the Japanese folded it into dolls and flowers for special ceremonies.With the passing of time, the craft has become a popular family pastime in Japan and is even taught in schools today.While origami is a fun activity for children, many adults are also attracted to it.They find paper folding an exciting and relaxing hobby.",0,"With the advent of modern technology , the craft has become a popular family pastime in Japan and is even taught in schools today ."
15,Tissue paper is ideal for delicate models while newspaper can be used for bigger models.,delicate models,Tissue paper is ideal for small origami pieces while newspaper can be used for bigger models.,Tissue paper is ideal for delicate models while newspaper can be used for bigger models.,"Another attractive feature of origami is that other than the traditional origami paper which is coloured on one side, any type of paper that folds well can also be used.Tissue paper is ideal for delicate models while newspaper can be used for bigger models.In fact, using recycled paper would make an ideal choice when it comes to environmental conservation.","Like many other crafts, origami can be mastered with some practice.Another attractive feature of origami is that other than the traditional origami paper which is coloured on one side, any type of paper that folds well can also be used.Tissue paper is ideal for delicate models while newspaper can be used for bigger models.In fact, using recycled paper would make an ideal choice when it comes to environmental conservation.On one hand, you are having fun with origami.",1,Tissue paper is ideal for small origami pieces while newspaper can be used for bigger models .
15,"While origami is a fun activity for children, many adults are also attracted to it.",many adults,"While origami is a fun activity for children, it is not just for kids.","While origami is a fun activity for children, many adults are also attracted to it.","With the passing of time, the craft has become a popular family pastime in Japan and is even taught in schools today.While origami is a fun activity for children, many adults are also attracted to it.They find paper folding an exciting and relaxing hobby.","Hundreds of years ago, when paper was first invented, the Japanese folded it into dolls and flowers for special ceremonies.With the passing of time, the craft has become a popular family pastime in Japan and is even taught in schools today.While origami is a fun activity for children, many adults are also attracted to it.They find paper folding an exciting and relaxing hobby.Using just a piece of paper, it can be folded into cards, gift boxes, ornaments, animal shapes and many other things.",1,"While origami is a fun activity for children , it is not just for kids ."
16,"Straightaway, the neighbour who had given him the dozen eggs on credit knocked on Bala ’s door, asking for five hundred silver coins in payment of the eggs.",the neighbour who had given him the dozen eggs on credit,"Straightaway, the servant went to the neighbour ’s house and knocked on Bala ’s door, asking for five hundred silver coins in payment of the cost of the eggs.","Straightaway, the neighbour who had given him the dozen eggs on credit knocked on Bala's door, asking for five hundred silver coins in payment of the eggs.","In his hands, Bala had a staff with jewels and big gold rings on his fingers.Straightaway, the neighbour who had given him the dozen eggs on credit knocked on Bala's door, asking for five hundred silver coins in payment of the eggs.Bala refused to pay such a large sum and the neighbour took him to court.","Accompanying him was a servant on a camel laden with gold and silver coins.In his hands, Bala had a staff with jewels and big gold rings on his fingers.Straightaway, the neighbour who had given him the dozen eggs on credit knocked on Bala's door, asking for five hundred silver coins in payment of the eggs.Bala refused to pay such a large sum and the neighbour took him to court.On the day of the hearing, the neighbour appeared in court but there was no sign of Bala.",0,"Straightaway , the servant went to the neighbour’s house and knocked on Bala ’s door , asking for five hundred silver coins in payment of the cost of the eggs ."
16,"In his hands, Bala had a staff with jewels and big gold rings on his fingers.",jewels and big gold rings on his fingers,Bala had a staff with a dozen eggs on it.,"In his hands, Bala had a staff with jewels and big gold rings on his fingers.","Accompanying him was a servant on a camel laden with gold and silver coins.In his hands, Bala had a staff with jewels and big gold rings on his fingers.Straightaway, the neighbour who had given him the dozen eggs on credit knocked on Bala's door, asking for five hundred silver coins in payment of the eggs.","Five years later, Bala returned to his village riding a fine black horse.Accompanying him was a servant on a camel laden with gold and silver coins.In his hands, Bala had a staff with jewels and big gold rings on his fingers.Straightaway, the neighbour who had given him the dozen eggs on credit knocked on Bala's door, asking for five hundred silver coins in payment of the eggs.Bala refused to pay such a large sum and the neighbour took him to court.",0,"In his hands , bala had a staff with a dozen eggs on it ."
16,"Straightaway, the neighbour who had given him the dozen eggs on credit knocked on Bala ’s door, asking for five hundred silver coins in payment of the eggs.",had given him the dozen eggs on credit,"The next day, a man knocked on Bala ’s door, asking for five hundred silver coins in payment of the eggs.","Straightaway, the neighbour who had given him the dozen eggs on credit knocked on Bala's door, asking for five hundred silver coins in payment of the eggs.","In his hands, Bala had a staff with jewels and big gold rings on his fingers.Straightaway, the neighbour who had given him the dozen eggs on credit knocked on Bala's door, asking for five hundred silver coins in payment of the eggs.Bala refused to pay such a large sum and the neighbour took him to court.","Accompanying him was a servant on a camel laden with gold and silver coins.In his hands, Bala had a staff with jewels and big gold rings on his fingers.Straightaway, the neighbour who had given him the dozen eggs on credit knocked on Bala's door, asking for five hundred silver coins in payment of the eggs.Bala refused to pay such a large sum and the neighbour took him to court.On the day of the hearing, the neighbour appeared in court but there was no sign of Bala.",0,"The next day , a man knocked on Bala ’s door , asking for five hundred silver coins in payment of the eggs ."
16,"Straightaway, the neighbour who had given him the dozen eggs on credit knocked on Bala ’s door, asking for five hundred silver coins in payment of the eggs.",five hundred silver coins,"Straightaway, the neighbour who had given him the dozen eggs on credit knocked on Bala ’s door, asking for a large sum of money in payment of the eggs.","Straightaway, the neighbour who had given him the dozen eggs on credit knocked on Bala's door, asking for five hundred silver coins in payment of the eggs.","In his hands, Bala had a staff with jewels and big gold rings on his fingers.Straightaway, the neighbour who had given him the dozen eggs on credit knocked on Bala's door, asking for five hundred silver coins in payment of the eggs.Bala refused to pay such a large sum and the neighbour took him to court.","Accompanying him was a servant on a camel laden with gold and silver coins.In his hands, Bala had a staff with jewels and big gold rings on his fingers.Straightaway, the neighbour who had given him the dozen eggs on credit knocked on Bala's door, asking for five hundred silver coins in payment of the eggs.Bala refused to pay such a large sum and the neighbour took him to court.On the day of the hearing, the neighbour appeared in court but there was no sign of Bala.",1,"Straightaway , the neighbour who had given him the dozen eggs on credit knocked on Bala ’s door , asking for a large sum of money in payment of the eggs ."
16,"Five years later, Bala returned to his village riding a fine black horse.",a fine black horse,Bala returned to his village riding on the back of a camel.,"Five years later, Bala returned to his village riding a fine black horse.","Before he set off on his journey, he borrowed a dozen hard-boiled eggs from a neighbour.Five years later, Bala returned to his village riding a fine black horse.Accompanying him was a servant on a camel laden with gold and silver coins.","Penniless, he decided to seek his fortune in another village.Before he set off on his journey, he borrowed a dozen hard-boiled eggs from a neighbour.Five years later, Bala returned to his village riding a fine black horse.Accompanying him was a servant on a camel laden with gold and silver coins.In his hands, Bala had a staff with jewels and big gold rings on his fingers.",0,"Five years later , bala returned to his village riding on the back of a camel ."
16,"Straightaway, the neighbour who had given him the dozen eggs on credit knocked on Bala ’s door, asking for five hundred silver coins in payment of the eggs.",the neighbour who had given him the dozen eggs on credit knocked on Bala ’s door,"Straightaway, the servant took Bala to his neighbour, asking for five hundred silver coins in payment of the eggs.","Straightaway, the neighbour who had given him the dozen eggs on credit knocked on Bala's door, asking for five hundred silver coins in payment of the eggs.","In his hands, Bala had a staff with jewels and big gold rings on his fingers.Straightaway, the neighbour who had given him the dozen eggs on credit knocked on Bala's door, asking for five hundred silver coins in payment of the eggs.Bala refused to pay such a large sum and the neighbour took him to court.","Accompanying him was a servant on a camel laden with gold and silver coins.In his hands, Bala had a staff with jewels and big gold rings on his fingers.Straightaway, the neighbour who had given him the dozen eggs on credit knocked on Bala's door, asking for five hundred silver coins in payment of the eggs.Bala refused to pay such a large sum and the neighbour took him to court.On the day of the hearing, the neighbour appeared in court but there was no sign of Bala.",0,"Straightaway , the servant took Bala to his neighbour , asking for five hundred silver coins in payment of the eggs ."
16,"On the day of the hearing, the neighbour appeared in court, and there was no sign of Bala.",there was no sign of Bala .,"The neighbours appeared in court, and the judge called Bala to the court.","On the day of the hearing, the neighbour appeared in court but there was no sign of Bala.","Bala refused to pay such a large sum and the neighbour took him to court.On the day of the hearing, the neighbour appeared in court but there was no sign of Bala.The judge waited impatiently for Bala.","Straightaway, the neighbour who had given him the dozen eggs on credit knocked on Bala's door, asking for five hundred silver coins in payment of the eggs.Bala refused to pay such a large sum and the neighbour took him to court.On the day of the hearing, the neighbour appeared in court but there was no sign of Bala.The judge waited impatiently for Bala.Suddenly, Bala dashed in, out of breath.",1,"On the day of the hearing , the neighbours appeared in court , and the judge called Bala to the court ."
16,More eggs would have been laid and these too would have hatched.,More eggs,"If Bala had not borrowed the eggs from me, twelve more eggs would have been laid and these too would have hatched.",Bala refused to pay such a large sum and the neighbour took him to court.,"Straightaway, the neighbour who had given him the dozen eggs on credit knocked on Bala's door, asking for five hundred silver coins in payment of the eggs.Bala refused to pay such a large sum and the neighbour took him to court.On the day of the hearing, the neighbour appeared in court but there was no sign of Bala.","In his hands, Bala had a staff with jewels and big gold rings on his fingers.Straightaway, the neighbour who had given him the dozen eggs on credit knocked on Bala's door, asking for five hundred silver coins in payment of the eggs.Bala refused to pay such a large sum and the neighbour took him to court.On the day of the hearing, the neighbour appeared in court but there was no sign of Bala.The judge waited impatiently for Bala.",0,"If Bala had not borrowed the eggs from me, twelve more eggs would have been laid and these too would have hatched ."
16,"On the day of the hearing, the neighbour appeared in court, so there was no sign of Bala.",there was no sign of Bala .,"The neighbours appeared in court, so that the judge could see him.","On the day of the hearing, the neighbour appeared in court but there was no sign of Bala.","Bala refused to pay such a large sum and the neighbour took him to court.On the day of the hearing, the neighbour appeared in court but there was no sign of Bala.The judge waited impatiently for Bala.","Straightaway, the neighbour who had given him the dozen eggs on credit knocked on Bala's door, asking for five hundred silver coins in payment of the eggs.Bala refused to pay such a large sum and the neighbour took him to court.On the day of the hearing, the neighbour appeared in court but there was no sign of Bala.The judge waited impatiently for Bala.Suddenly, Bala dashed in, out of breath.",1,"On the day of the hearing , the neighbours appeared in court , so that the judge could see him ."
16,Accompanying Bala was a servant on a camel laden with gold and silver coins.,a camel laden with gold and silver coins,"Accompanying Bala was a servant on the horse, who was dressed in a fine white robe.",Accompanying him was a servant on a camel laden with gold and silver coins.,"Five years later, Bala returned to his village riding a fine black horse.Accompanying him was a servant on a camel laden with gold and silver coins.In his hands, Bala had a staff with jewels and big gold rings on his fingers.","Before he set off on his journey, he borrowed a dozen hard-boiled eggs from a neighbour.Five years later, Bala returned to his village riding a fine black horse.Accompanying him was a servant on a camel laden with gold and silver coins.In his hands, Bala had a staff with jewels and big gold rings on his fingers.Straightaway, the neighbour who had given him the dozen eggs on credit knocked on Bala's door, asking for five hundred silver coins in payment of the eggs.",0,"Accompanying Bala was a servant on the horse, who was dressed in a fine white robe ."
16,These chickens would have become hens and cockerels.,These chickens,"If he had not borrowed the eggs from me, they would have become hens and cockerels.","In his hands, Bala had a staff with jewels and big gold rings on his fingers.","Accompanying him was a servant on a camel laden with gold and silver coins.In his hands, Bala had a staff with jewels and big gold rings on his fingers.Straightaway, the neighbour who had given him the dozen eggs on credit knocked on Bala's door, asking for five hundred silver coins in payment of the eggs.","Five years later, Bala returned to his village riding a fine black horse.Accompanying him was a servant on a camel laden with gold and silver coins.In his hands, Bala had a staff with jewels and big gold rings on his fingers.Straightaway, the neighbour who had given him the dozen eggs on credit knocked on Bala's door, asking for five hundred silver coins in payment of the eggs.Bala refused to pay such a large sum and the neighbour took him to court.",0,"If he had not borrowed the eggs from me , they would have become hens and cockerels ."
16,"Straightaway, the neighbour who had given him the dozen eggs on credit knocked on Bala ’s door, asking for five hundred silver coins in payment of the eggs.",the dozen eggs on credit knocked on Bala ’s door,"Straightaway, the neighbour who had given him the eggs returned to Bala, asking for five hundred silver coins in payment of the eggs.","Straightaway, the neighbour who had given him the dozen eggs on credit knocked on Bala's door, asking for five hundred silver coins in payment of the eggs.","In his hands, Bala had a staff with jewels and big gold rings on his fingers.Straightaway, the neighbour who had given him the dozen eggs on credit knocked on Bala's door, asking for five hundred silver coins in payment of the eggs.Bala refused to pay such a large sum and the neighbour took him to court.","Accompanying him was a servant on a camel laden with gold and silver coins.In his hands, Bala had a staff with jewels and big gold rings on his fingers.Straightaway, the neighbour who had given him the dozen eggs on credit knocked on Bala's door, asking for five hundred silver coins in payment of the eggs.Bala refused to pay such a large sum and the neighbour took him to court.On the day of the hearing, the neighbour appeared in court but there was no sign of Bala.",1,"Straightaway , the neighbour who had given him the eggs returned to Bala , asking for five hundred silver coins in payment of the eggs ."
16,"Straightaway, the neighbour who had given him the dozen eggs on credit knocked on Bala ’s door, asking for five hundred silver coins in payment of the eggs.",for five hundred silver coins in payment of the eggs,"Straightaway, the neighbour who had given him the dozen eggs on credit knocked on Bala ’s door, asking him to pay him for the eggs.","Straightaway, the neighbour who had given him the dozen eggs on credit knocked on Bala's door, asking for five hundred silver coins in payment of the eggs.","In his hands, Bala had a staff with jewels and big gold rings on his fingers.Straightaway, the neighbour who had given him the dozen eggs on credit knocked on Bala's door, asking for five hundred silver coins in payment of the eggs.Bala refused to pay such a large sum and the neighbour took him to court.","Accompanying him was a servant on a camel laden with gold and silver coins.In his hands, Bala had a staff with jewels and big gold rings on his fingers.Straightaway, the neighbour who had given him the dozen eggs on credit knocked on Bala's door, asking for five hundred silver coins in payment of the eggs.Bala refused to pay such a large sum and the neighbour took him to court.On the day of the hearing, the neighbour appeared in court but there was no sign of Bala.",1,"Straightaway , the neighbour who had given him the dozen eggs on credit knocked on Bala ’s door , asking him to pay him for the eggs ."
16,"Before Bala set off on his journey, he borrowed a dozen hard-boiled eggs from a neighbour.",a dozen hard - boiled eggs,"Before Bala set off on his journey, he borrowed a large sum of money from a neighbour.","Before he set off on his journey, he borrowed a dozen hard-boiled eggs from a neighbour.","Penniless, he decided to seek his fortune in another village.Before he set off on his journey, he borrowed a dozen hard-boiled eggs from a neighbour.Five years later, Bala returned to his village riding a fine black horse.","Once upon a time, a peasant called Bala lost all his crops in a drought.Penniless, he decided to seek his fortune in another village.Before he set off on his journey, he borrowed a dozen hard-boiled eggs from a neighbour.Five years later, Bala returned to his village riding a fine black horse.Accompanying him was a servant on a camel laden with gold and silver coins.",0,"Before Bala set off on his journey , he borrowed a large sum of money from a neighbour ."
16,"Straightaway, the neighbour who had given him the dozen eggs on credit knocked on Bala ’s door, asking for five hundred silver coins in payment of the eggs.",five hundred,"Straightaway, the neighbour who had given him the dozen eggs on credit knocked on Bala ’s door, asking for a large sum of money.","Straightaway, the neighbour who had given him the dozen eggs on credit knocked on Bala's door, asking for five hundred silver coins in payment of the eggs.","In his hands, Bala had a staff with jewels and big gold rings on his fingers.Straightaway, the neighbour who had given him the dozen eggs on credit knocked on Bala's door, asking for five hundred silver coins in payment of the eggs.Bala refused to pay such a large sum and the neighbour took him to court.","Accompanying him was a servant on a camel laden with gold and silver coins.In his hands, Bala had a staff with jewels and big gold rings on his fingers.Straightaway, the neighbour who had given him the dozen eggs on credit knocked on Bala's door, asking for five hundred silver coins in payment of the eggs.Bala refused to pay such a large sum and the neighbour took him to court.On the day of the hearing, the neighbour appeared in court but there was no sign of Bala.",1,"Straightaway , the neighbour who had given him the dozen eggs on credit knocked on Bala ’s door , asking for a large sum of money ."
16,"Straightaway, the neighbour who had given him the dozen eggs on credit knocked on Bala ’s door, asking for five hundred silver coins in payment of the eggs.",payment of the eggs,"Straightaway, the neighbour who had given him the dozen eggs on credit knocked on Bala ’s door, asking for five hundred silver coins in exchange for the eggs.","Straightaway, the neighbour who had given him the dozen eggs on credit knocked on Bala's door, asking for five hundred silver coins in payment of the eggs.","In his hands, Bala had a staff with jewels and big gold rings on his fingers.Straightaway, the neighbour who had given him the dozen eggs on credit knocked on Bala's door, asking for five hundred silver coins in payment of the eggs.Bala refused to pay such a large sum and the neighbour took him to court.","Accompanying him was a servant on a camel laden with gold and silver coins.In his hands, Bala had a staff with jewels and big gold rings on his fingers.Straightaway, the neighbour who had given him the dozen eggs on credit knocked on Bala's door, asking for five hundred silver coins in payment of the eggs.Bala refused to pay such a large sum and the neighbour took him to court.On the day of the hearing, the neighbour appeared in court but there was no sign of Bala.",1,"Straightaway , the neighbour who had given him the dozen eggs on credit knocked on Bala ’s door , asking for five hundred silver coins in exchange for the eggs ."
16,"Before Bala set off on his journey, he borrowed a dozen hard-boiled eggs from a neighbour.",a neighbour,"Before Bala set off on his journey, he borrowed a dozen hard-boiled eggs from a man who lived in the village.","Before he set off on his journey, he borrowed a dozen hard-boiled eggs from a neighbour.","Penniless, he decided to seek his fortune in another village.Before he set off on his journey, he borrowed a dozen hard-boiled eggs from a neighbour.Five years later, Bala returned to his village riding a fine black horse.","Once upon a time, a peasant called Bala lost all his crops in a drought.Penniless, he decided to seek his fortune in another village.Before he set off on his journey, he borrowed a dozen hard-boiled eggs from a neighbour.Five years later, Bala returned to his village riding a fine black horse.Accompanying him was a servant on a camel laden with gold and silver coins.",1,"Before Bala set off on his journey , he borrowed a dozen hard - boiled eggs from a man who lived in the village ."
16,"On the day of the hearing, the neighbour appeared in court, but there was no sign of Bala.",there was no sign of Bala .,"The neighbours appeared in court, but Bala was nowhere to be seen.","On the day of the hearing, the neighbour appeared in court but there was no sign of Bala.","Bala refused to pay such a large sum and the neighbour took him to court.On the day of the hearing, the neighbour appeared in court but there was no sign of Bala.The judge waited impatiently for Bala.","Straightaway, the neighbour who had given him the dozen eggs on credit knocked on Bala's door, asking for five hundred silver coins in payment of the eggs.Bala refused to pay such a large sum and the neighbour took him to court.On the day of the hearing, the neighbour appeared in court but there was no sign of Bala.The judge waited impatiently for Bala.Suddenly, Bala dashed in, out of breath.",1,"On the day of the hearing , the neighbours appeared in court , but Bala was nowhere to be seen ."
16,The judge waited impatiently for Bala.,The judge,He knocked on the door and waited impatiently for Bala to come out.,The judge waited impatiently for Bala.,"On the day of the hearing, the neighbour appeared in court but there was no sign of Bala.The judge waited impatiently for Bala.Suddenly, Bala dashed in, out of breath.","Bala refused to pay such a large sum and the neighbour took him to court.On the day of the hearing, the neighbour appeared in court but there was no sign of Bala.The judge waited impatiently for Bala.Suddenly, Bala dashed in, out of breath.At once, the neighbour said, in defence of his demands, ""I've asked Bala for payment of five hundred silver coins, because twelve chickens might have hatched from the eggs he borrowed from me. These chickens would have become hens and cockerels. More eggs would have been laid and these too would have hatched.",0,He knocked on the door and waited impatiently for Bala to come out .
17,We would hold the party in classroom P4C as it was the room where many memorable lessons took place with Mrs Lim.,it was the room where many memorable lessons took place with Mrs Lim,We would hold the party in classroom P4C as it was the last day of the school year.,We would hold it in classroom P4C as it was the room where many memorable lessons took place with Mrs Lim.,"Mrs Lim was going to have a baby, so we decided to throw her a surprise party before she welcomed the new-born.We would hold it in classroom P4C as it was the room where many memorable lessons took place with Mrs Lim.We discussed the preparations and everyone put on their thinking caps.","Mrs Lim was going to have a baby, so we decided to throw her a surprise party before she welcomed the new-born.We would hold it in classroom P4C as it was the room where many memorable lessons took place with Mrs Lim.We discussed the preparations and everyone put on their thinking caps.I was the first to volunteer to do the decorations as I had many streamers and ribbons I could contribute.",0,We would hold the party in classroom P4C as it was the last day of the school year .
17,I was disappointed by some who came up with brilliant ideas during the discussion but did not do much on the actual day.,by some who came up with brilliant ideas during the discussion but did not do much on the actual day,I was disappointed to see so many of my classmates there.,I was disappointed by some who came up with brilliant ideas during the discussion but did not do much on the actual day.,"On the day of the party, everyone came early to class.I was disappointed by some who came up with brilliant ideas during the discussion but did not do much on the actual day.They looked like they were only there to eat, drink and be merry.","Many of us enjoyed listening to David's suggestions, but they were impossible to carry out.On the day of the party, everyone came early to class.I was disappointed by some who came up with brilliant ideas during the discussion but did not do much on the actual day.They looked like they were only there to eat, drink and be merry.I told myself to hold back any comments as they were my classmates.",0,I was disappointed to see so many of my classmates there .
